[INFO ] [2022-02-12 16:33:13,356] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:37:42,872]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:03,544] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:05,599] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:05,599] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:06,070] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:06,124] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:06,153]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,180]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,208]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,260]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:06,261] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:06,261] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:06,666] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:06,730] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:06,770] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:06,794]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:06,795] Post-condition: Close browser
[INFO ] [2022-02-12 17:39:07,394] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:10,160] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:10,160] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:10,612] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:10,851] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:10,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,891]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,907]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,940]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:10,941] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:10,941] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:11,306] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:11,342] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:12,066] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:12,085]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:12,086] Post-condition: Close browser
[INFO ] [2022-02-12 17:39:12,536] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:39:15,209] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:39:15,209] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:15,685] Step 2: Click Register Button
[INFO ] [2022-02-12 17:39:15,732] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:39:15,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,780]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,806]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,829]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,853]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:39:15,854] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:39:15,854] Step 1: Click Register Link
[INFO ] [2022-02-12 17:39:16,256] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:39:16,312] Step 3: Click Register Button
[INFO ] [2022-02-12 17:39:16,347] Step 4: Verify email field
[INFO ] [2022-02-12 17:39:16,370]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 17:39:16,371] Post-condition: Close browser
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:56,081] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-12 17:43:59,033] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:43:59,033] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,069] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:43:59,069] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,527] Step 2: Click Register Button
[INFO ] [2022-02-12 17:43:59,555] Step 2: Click Register Button
[INFO ] [2022-02-12 17:43:59,584] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:43:59,609] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:43:59,618]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,646]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,664]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,692]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,701]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,726]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,728] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:43:59,728] Step 1: Click Register Link
[INFO ] [2022-02-12 17:43:59,741]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:43:59,742] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:43:59,742] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:00,113] Test Case 1: Register with empty data
[INFO ] [2022-02-12 17:44:00,113] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:00,135] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:00,153] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:00,207] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:00,216] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:00,252] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:00,263] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:00,281]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,282] Post-condition: Close browser
[INFO ] [2022-02-12 17:44:00,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,290] Post-condition: Close browser
[INFO ] [2022-02-12 17:44:00,553] Step 2: Click Register Button
[INFO ] [2022-02-12 17:44:00,795] Step 3: Verify all fields and error
[INFO ] [2022-02-12 17:44:00,819]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,837]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,871]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,889]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:00,890] Test Case 2: Register with invalid email
[INFO ] [2022-02-12 17:44:00,890] Step 1: Click Register Link
[INFO ] [2022-02-12 17:44:01,258] Step 2: Click input invalid email format
[INFO ] [2022-02-12 17:44:01,290] Step 3: Click Register Button
[INFO ] [2022-02-12 17:44:02,013] Step 4: Verify email field
[INFO ] [2022-02-12 17:44:02,039]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 17:44:02,040] Post-condition: Close browser
[INFO ] [2022-02-12 22:12:24,157]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-12 22:12:24,175]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-12 22:12:29,201]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:19:29,064] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:19:34,157] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:19:34,157] Step 1: Click Register Link
[INFO ] [2022-02-19 17:19:34,643] Step 2: Click Register Button
[INFO ] [2022-02-19 17:19:34,696] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:19:34,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,752]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,781]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,808]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:19:34,859] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:19:34,859] Step 1: Click Register Link
[INFO ] [2022-02-19 17:19:35,275] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:19:35,343] Step 3: Click Register Button
[INFO ] [2022-02-19 17:19:35,381] Step 4: Verify email field
[INFO ] [2022-02-19 17:19:35,405]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:19:35,406] Post-condition: Close browser
[INFO ] [2022-02-19 17:23:37,604] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:23:40,808] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:23:40,808] Step 1: Click Register Link
[INFO ] [2022-02-19 17:23:41,305] Step 2: Click Register Button
[INFO ] [2022-02-19 17:23:41,359] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:23:41,389]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,416]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,444]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,470]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,497]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:23:41,578] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:23:41,578] Step 1: Click Register Link
[INFO ] [2022-02-19 17:23:41,969] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:23:42,032] Step 3: Click Register Button
[INFO ] [2022-02-19 17:23:42,071] Step 4: Verify email field
[INFO ] [2022-02-19 17:23:42,097]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:23:42,098] Post-condition: Close browser
[INFO ] [2022-02-19 17:26:04,435] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:26:07,412] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:26:07,412] Step 1: Click Register Link
[INFO ] [2022-02-19 17:26:07,892] Step 2: Click Register Button
[INFO ] [2022-02-19 17:26:07,946] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:26:07,975]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,003]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,031]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:26:08,185] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:26:08,185] Step 1: Click Register Link
[INFO ] [2022-02-19 17:26:08,583] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:26:08,647] Step 3: Click Register Button
[INFO ] [2022-02-19 17:26:08,687] Step 4: Verify email field
[INFO ] [2022-02-19 17:26:08,713]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:26:08,715] Post-condition: Close browser
[INFO ] [2022-02-19 17:26:59,349] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:27:01,391] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:27:01,391] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:01,909] Step 2: Click Register Button
[INFO ] [2022-02-19 17:27:01,962] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:27:01,994]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,021]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,048]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,074]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,101]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:02,242] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:27:02,242] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:02,634] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:27:02,699] Step 3: Click Register Button
[INFO ] [2022-02-19 17:27:02,739] Step 4: Verify email field
[INFO ] [2022-02-19 17:27:02,763]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:27:02,765] Post-condition: Close browser
[INFO ] [2022-02-19 17:27:44,352] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:27:47,249] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:27:47,250] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:47,747] Step 2: Click Register Button
[INFO ] [2022-02-19 17:27:47,800] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:27:47,831]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,859]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,887]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,913]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:47,939]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:27:48,027] Test Case 2: Register with invalid email
[INFO ] [2022-02-19 17:27:48,027] Step 1: Click Register Link
[INFO ] [2022-02-19 17:27:48,421] Step 2: Click input invalid email format
[INFO ] [2022-02-19 17:27:48,485] Step 3: Click Register Button
[INFO ] [2022-02-19 17:27:48,524] Step 4: Verify email field
[INFO ] [2022-02-19 17:27:48,549]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-19 17:27:48,551] Post-condition: Close browser
[INFO ] [2022-02-19 17:29:36,585] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-19 17:29:38,608] Test Case 1: Register with empty data
[INFO ] [2022-02-19 17:29:38,608] Step 1: Click Register Link
[INFO ] [2022-02-19 17:29:39,086] Step 2: Click Register Button
[INFO ] [2022-02-19 17:29:39,138] Step 3: Verify all fields and error
[INFO ] [2022-02-19 17:29:39,169]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,198]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,224]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,251]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,279]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-19 17:29:39,371] Test Case 2: Register with invalid email
